"","GSM15785","GSM15786","GSM15787","GSM15788","GSM15789","GSM15790","GSM15791","GSM15792","GSM15794","GSM15795"
"213805_at",35.2093543084693,91.815810786888,91.0110286106838,-38.034595900528,-71.7796291544971,129.769093700522,192.024294538193,-368.33028335546,13.0864266905051,10.7725411159587
"213806_at",188.284696914757,-94.2985782498273,-105.893773901702,-70.8185374078431,-27.9570007664446,-50.375781017952,-56.4775639122137,7.87760070206664,24.4058060282464,-1.603398644527
"213807_x_at",-41.30619804482,129.410360122484,133.35993697818,18.0987462741967,-32.3207618616896,150.984057264598,93.5939138767121,-105.326725414071,16.1776888497213,16.5257622896905
"213808_at",266.670829149332,-176.705364886563,-175.862457637897,-69.3373446467721,-49.1838088268774,-138.663951382046,-91.1737814665676,-35.7604116709053,54.7554025707946,18.6282419471294
"213809_x_at",119.59740962848,-6.59397709590922,7.4376464130936,-58.4539459117462,-87.1676140217628,87.3974935964112,112.131766731809,-297.229652332707,9.12802039982772,32.3724458276122
"213810_s_at",47.2530494286852,68.0249056611029,68.931417680219,37.8955879681686,-50.2766295402548,24.3986376729762,-39.4221783645179,124.661251837194,43.8797966328919,44.8608979381928
"213811_x_at",303.983651646264,-212.817629097876,-187.184704324358,-114.47018243007,-59.1853105689447,-128.668242966486,-112.28339595579,6.30866101662774,34.4765358396362,-8.66193617821929
"213812_s_at",101.900730527961,-20.2125488004576,-19.9081909096011,-43.9013640652361,-32.7653457953248,60.5008619638088,69.5033705930913,-184.321442023738,15.1918671488421,15.8721441400677
"213813_x_at",36.9078355744429,69.5531559296733,47.0855854789801,-29.3742652358326,-54.4358059255619,148.655149106416,108.604134799184,-288.132059462586,-0.238704295897242,52.4421015389426
"213814_s_at",4.62743186861415,84.1884544103213,112.951362875911,-17.9068194585185,-49.9323014074469,133.34407570525,107.648903272889,-152.480432453023,20.622734185272,36.2847599292485
"213815_x_at",66.5724102019007,38.0558045067093,-5.44212775895988,-43.8568281802158,-64.0012248929953,90.3967425871046,101.758662286118,-221.377239803819,8.72949616141562,34.4621586077854
"213816_s_at",74.7423117214858,-14.1463284870687,-2.51192200651175,-50.0397209938605,-60.998929301457,43.3497696668416,26.9681474285003,-148.219151418886,-6.68477088840784,-21.4037221630879
"213817_at",-78.1207296727317,206.457765617054,148.078731338675,-1.75592003045693,-65.3857748792338,256.648463087084,259.351435760099,-369.684244525301,-26.4525637185094,57.8110152828596
"213818_x_at",49.0987281099694,85.9345338323968,95.8257614073424,9.20298395888075,-65.5915100059047,108.250318641763,25.4768634329378,-43.628335141466,6.73685639397341,52.722937085544
"213819_s_at",69.2669488785089,28.3090187108499,25.2103375538439,-58.5790601563711,-84.7342700393035,102.079153951463,104.308533749194,-292.49387075993,17.2169329541842,8.81956794789794
"213820_s_at",113.867272543765,2.48402153777927,-24.217332752065,-62.899196998116,-65.2162241992463,94.3688844121976,145.556498176996,-387.446992382369,-3.38546709331833,62.1284277972329
"213821_s_at",133.61136217496,-16.7004920690965,-21.1351847073778,-30.0989760083697,-75.3816253313468,26.3890949300886,48.0618023011346,-137.337388793353,37.242941394618,19.8479974090209
"213822_s_at",123.900798875456,4.35098048309395,-31.51854465196,-96.6988665351019,-115.062524502913,78.3852395342063,228.272178541756,-509.875848857579,6.53386999075624,26.0015871278426
"213823_at",168.775281683384,-69.0605741173152,-62.1317205297111,-62.0944442297021,-82.4176585688245,27.4641889537854,90.7743362263231,-261.445623884701,35.1786774864638,6.11855444224695
"213824_at",130.589358216252,-28.0230520060554,-29.5709926540396,-58.0908472833227,-48.3970097286617,-1.88614078372658,22.9384323895274,-138.586198790572,28.3142481749025,22.3563759134344
"213825_at",171.481637683348,-61.8056035512846,-61.8179250335277,-11.1700065076494,-67.440830896065,-15.4386216032659,-17.3451150821938,-23.5123099639286,30.7520990946152,8.59264209236413
"213826_s_at",87.8695345566802,21.9458221591789,6.02374672835742,-43.1037321122763,-46.217147264824,58.8337069237508,50.9015760442163,-97.8110687705767,29.3315675302925,11.4002884744305
"213827_at",126.644709530546,-38.4521711370566,-29.8505849310946,-44.8729297994139,-83.0730148721793,49.0410203564833,75.169583452576,-234.526137638824,21.6505492698883,3.95885051955973
"213828_x_at",173.20265398129,-45.5446875923035,-50.2471678228637,-62.4903741138281,-68.5087360877218,-1.78217965650603,7.90810296168901,-63.244095596227,28.2891911554547,11.8970256736448
"213829_x_at",-7.63857070444529,129.541973718299,128.165814341489,-22.459518047741,-76.5501156717593,202.454533991883,234.099985427949,-374.974761127805,17.8713591204211,27.2351786247075
"213830_at",84.6021695647406,38.7148660467889,37.5648258605143,-45.0873329561214,-68.5986124931763,91.5098850667908,122.990398513614,-228.471947227407,14.7729565874162,52.3514010068523
"213831_at",208.289677258024,-123.231538996257,-95.3042466352909,-93.2280639932189,-49.0224194454522,-89.153620386799,-42.6546454252747,-2.07140382118955,22.3040706363174,-4.02100176614729
"213832_at",147.704387224187,-53.8487449944191,-67.7338040911079,-46.5377068145319,-22.1820994621658,-15.1883061091857,-63.3346467845461,38.4439106148096,25.2640189762545,15.4972366008585
"213833_x_at",204.085027055004,-99.603556516851,-46.442091637397,-8.36004857946932,-42.1035376163318,-124.405035006165,-256.006726247184,411.269291902931,47.890349628264,-6.10072956791546
"213834_at",52.444830952029,53.3460410723749,39.2384055403777,-16.952031368255,-65.9960734211583,165.258051891822,159.273113527851,-340.892902772568,11.5597050213572,-8.55318635421022
"213835_x_at",193.877111267899,-80.5251772689403,-95.1770415078603,-60.3856508037388,-68.1014695632913,-34.4477917557072,-5.78655348679596,-96.8898825409718,22.5868501537729,-5.86864656048714
"213836_s_at",-27.1717474128761,132.048824386131,144.795855286924,31.0591604637215,-35.3891022886199,83.3505908815978,22.0503527660795,-8.16642347257344,10.1984504837,26.4380086397061
"213837_at",80.1569853144344,21.4436550747482,-8.9244318082609,-50.4108502884349,-79.9716227960169,128.269027351123,144.292068073111,-356.861070210835,5.67580000884288,34.5023003149235
"213838_at",199.562495559766,-88.7010840610117,-86.6093857172882,-106.457113728108,-26.4770542188581,-21.7536943569471,-17.5640726482806,-73.9950794794047,25.2998755911693,15.3701936872723
"213839_at",3.14647310679358,87.0748140149301,76.3145807799867,8.51421352283898,-37.2910230093384,133.289483752149,86.519614696748,-228.584374952409,-1.91244686352063,34.2794054685676
"213840_s_at",204.058561524159,-95.8450162114594,-97.8610382074287,-58.575782440863,-47.491469545871,-28.5145886738572,-25.0970638979849,-86.9401501172394,46.082464958924,15.7360888744884
"213841_at",-26.2604382475731,131.316069700431,141.453087889776,1.09313314852732,-71.8045283711192,211.159512223551,220.594689864219,-357.771296569299,-57.0590563932184,26.0053515894642
"213842_x_at",14.6226064072424,141.171484659137,115.11241236383,23.5891290219222,-41.0470731676406,72.9614200191979,22.4186324545319,46.9877827358654,-10.2738855517668,26.8584087037835
"213843_x_at",-126.644740429347,246.722075244829,287.113532082082,64.0624893638556,-65.6432027164241,296.339835738985,225.765275430504,-279.737571697094,-34.3212489365683,51.242487530453
"213844_at",35.8191443629288,63.5812996619542,72.6588257838017,8.18793339216278,1.85121238605555,68.4742302341202,-2.14636752395876,52.4211853904417,17.4288008217734,18.8845308728857
"213845_at",-20.0424315651988,162.118845223568,153.555069232421,-3.35275894106918,-56.4117335940692,212.542332013484,165.811813962719,-265.944996512943,15.5907694698292,32.4113265077908
"213846_at",-102.81573635959,235.397327065615,203.139924322854,-14.2376215029177,-100.273207854742,300.515211071824,326.630948863331,-509.744134601169,-37.8856429717193,66.3973951516594
"213847_at",58.5566655858557,59.8421634990426,43.9800907295202,-29.9815292277099,-100.841367920743,156.747907842028,233.154370757108,-464.940211691926,-16.3917020419365,30.7856900659537
"213848_at",-38.4595399519221,168.944078019262,199.191056349341,56.1874457538006,-13.0930702640915,138.15580268746,-20.330320899236,152.585078536066,15.7092246225726,10.650227483742
"213849_s_at",-49.2222551230647,137.60992862814,147.113241468767,12.6393189949167,-33.8145804595864,242.616732503623,166.871614426446,-226.179369610814,7.97307772037226,25.1082545295436
"213850_s_at",133.579699432402,-22.9532072021162,-66.6981668687848,-72.0614649465077,-75.7400141062643,26.4813965534357,87.4038878275743,-244.149167209229,11.3872544824488,32.6185603001966
"213851_at",16.1326273800159,98.2242656396978,108.396876695297,32.6225689074027,-69.8903633781947,160.830840545328,91.3656691777373,-68.3371330540339,15.5323991612369,33.612691001055
"213852_at",76.2583947778594,56.665024804705,46.6241197322401,-47.4674950896455,-70.1682578384791,151.445398183936,178.544253875836,-333.498060759171,21.1054610300131,37.6751768343123
"213853_at",290.370682007947,-163.068796593416,-156.856506433163,-63.1451426766383,-33.5170922371447,-159.642386842817,-223.756742806851,254.463809957884,46.6043132837946,7.6682154619328
"213854_at",144.488994578944,-48.8695295229749,-59.8607753846466,-32.6211971925258,-47.8431679123693,-56.2076533486197,-79.882893562446,93.8305513211155,23.7651731340237,32.5670686744935
"213855_s_at",173.530792578088,-18.5225611009623,-86.8814709808489,-97.8254543941568,-121.697291044738,75.4346564832997,174.447369847189,-471.632796712073,32.7371339843436,17.1614402711406
"213856_at",-73.1573506196625,178.826760571764,184.449338119605,58.1856456591295,-19.0717542679254,176.076218968901,79.7070983990712,-28.142319786739,-33.0241637481762,35.2644000517817
"213857_s_at",32.5933072418122,81.4841017064745,54.1458893724693,-85.8360694789603,-118.823524283286,280.521769794221,371.765147173833,-794.215632297225,-22.1470148375917,44.7069851998579
"213858_at",80.4980574783824,29.3332713967198,30.6410274355948,-15.5706421168818,-11.7596435220777,69.6763890473833,-25.3214634504265,66.8855329956695,-0.774267370612595,35.7911093683626
"213859_x_at",14.0145322490081,57.9296483759023,51.2391982583735,-17.7558303367532,-46.6426290374396,78.4971916274634,40.9570877992688,-125.037557343251,-19.5068828196672,8.87518976372524
"213860_x_at",69.9336262057266,68.6122016383894,-1.80483392375579,-33.2913144008209,-56.1393879806977,166.408610518564,201.32138409987,-403.480881940476,-6.67376493125866,42.0503991758654
"213861_s_at",-2.79537210424798,117.767109259939,112.00459426893,-18.04595141273,-49.7783647118521,188.788027179154,176.997567239537,-261.696351568502,-5.5456874541123,14.8705646126441
"213862_at",-72.2494214893754,146.079283328124,156.887932220111,-23.1800642282659,-59.2022911156634,217.789501297711,225.750112632041,-287.697152829408,-17.3297338464306,16.6067822279038
"213863_s_at",-0.190478776322512,99.1277482206696,95.2114929723323,0.966547287209057,-45.3844493518132,171.327159246458,122.706626150354,-179.005739871751,-9.37690220090482,19.9348939061481
"213864_s_at",53.0833194924126,47.9679545449508,10.8027031443198,-67.2382107120616,-88.7848609709633,159.0375214555,239.833396550433,-468.539522154328,-8.27958136278822,20.7874131246198
"213865_at",4.92545752726444,82.2349459707721,59.3388444717146,-5.88396410419745,-65.4665846351669,162.521637739897,176.575179189535,-390.95812190672,-3.23054094958888,21.4964609792648
"213866_at",21.6028394330663,140.077709401488,120.473659180335,-0.211390221541245,-91.6002330877143,183.033453119769,123.174588020288,-185.196958252079,-2.68671714573003,37.6570460569836
"213867_x_at",75.1095352201647,35.0372216686678,43.4071919577158,-11.8808509869813,-66.1489702879291,87.1442829791029,39.1201994962706,12.5245979392631,36.7833191104736,19.856394102271
"213868_s_at",188.592096969758,-69.9218656185792,-67.5027519436615,-60.0226574565698,-54.8569334278364,-32.5549610612177,3.06892812155877,-94.9409696929971,34.1261959280521,33.653714163017
"213869_x_at",22.5488785936878,101.698880415205,69.4354691110536,-66.9114848014868,-62.9839108982898,162.300168291282,223.729836935995,-379.632007298762,-20.9727022158439,30.2630846196489
"213870_at",18.5970569033069,109.4719789418,122.097220300408,24.2830649301473,-51.2438675090547,144.336391500325,87.3287223987348,-120.740640666932,-0.756980562181465,34.2043706183806
"213871_s_at",57.0388093253684,60.1737267982012,42.2878378401627,-80.3913641330587,-72.7464336082616,112.311111600916,182.306274314113,-363.99378539069,-5.65557308442101,-1.82333258649994
"213872_at",154.856125921141,-51.5751153707014,-61.2182278859537,-105.485805434359,-66.0780703944871,2.88106493846448,122.409598115282,-252.257268060222,39.2892611134257,4.36014071851733
"213873_at",148.683486328094,-26.7472720630802,-62.822173764247,-125.175932564622,-70.0920073037747,86.014061734979,162.707783209703,-412.096559387069,15.1892112770668,17.399053293991
"213874_at",-21.4456714626033,151.75010587356,159.403562472156,7.21149535191535,-38.4454296540132,137.143028493182,123.937485824927,-183.353559185828,2.43883162724951,41.9028484196124
"213875_x_at",-113.065255109766,224.081593728464,227.29459221776,9.71576148896434,-60.3368987304627,288.047651227856,200.380936935622,-291.565347446912,-17.0382027217921,40.0905011169859
"213876_x_at",72.7059979259537,65.4169351414755,5.58070374669317,-95.3153188925392,-90.7792356496933,170.309531695131,255.764058667243,-560.652633182494,3.24025527417125,4.00292489584931
"213877_x_at",17.8717150130468,80.4584271553433,59.191190625112,-41.3422303057981,-44.3700265785558,143.39829215323,164.398405221211,-330.989569286248,9.68306932712655,33.7431698929058
"213878_at",206.451223636437,-101.526624229065,-121.433222511039,-101.176373456602,-93.0529306080863,-7.00736307096162,73.3699098675663,-275.969388838694,26.7933343334426,26.2661287508596
"213879_at",51.8791103142335,88.1434016966742,57.7821827933228,-12.3979660485163,-60.4349749694909,140.589187437443,125.956373547365,-263.699431050145,6.93155921853619,6.98939091724986
"213880_at",52.4820949173876,68.0382305288068,64.3126168758002,-19.4709951954531,-31.9240536031244,106.284667874776,86.5171411900302,-99.788168609679,22.8404830047943,31.8028050864518
"213881_x_at",282.004948349804,-168.838778190422,-159.465617779825,-40.5134717901206,-16.4212669434615,-168.97157945872,-216.69983703359,252.459339404521,58.0917068194811,-3.47662441308427
"213882_at",66.4051586824619,58.3390987946243,80.1618155997968,15.2900464928682,11.9951157010539,46.7812025224326,-59.8143091124675,143.213462940165,22.0530917288939,35.6519361616136
"213883_s_at",-40.1907071404847,200.010219938722,142.643500989211,26.2170449679133,-66.7971586229673,184.265947069845,141.974849155286,-132.960211153734,-8.35861303610899,25.0197518986235
"213884_s_at",44.1734929441187,94.9695443035066,79.109887597084,-11.7822496863336,-75.1373721450231,178.370381800281,153.443550027035,-267.142807373877,8.51140749844497,15.2360608745199
"213885_at",-25.5783677041761,170.06989239867,187.083403681291,62.2290613630816,18.7663293389572,141.618871748038,-17.1297116295045,104.875695853979,11.1593604961684,47.0597028526582
"213887_s_at",87.8406070666562,35.1406239024926,89.7777124886619,5.28298055059387,-26.6994723590636,85.3785111224753,-6.01700444291288,40.1857635165673,28.3004350347559,31.3767511653803
"213888_s_at",-9.20797276638055,121.372476830432,135.06185485589,0.702577764827904,-25.6719152288159,141.398336942275,85.7873344854398,-128.526051842498,-16.8976867471264,32.3448646823334
"213889_at",78.3491334008342,98.3141186661921,60.1059576459471,-27.185251392578,-34.1918980746538,55.3731012737448,59.7472397441198,-111.770896903516,4.57005929084854,34.607815971898
